accm_txn_complete_time,h_id,dateAdded,dateUpdated,Price_per_night,no_of_reserved_rooms,totalAmount,Copy_of_HotelCategoryID,Copy_of_hotel_name,InsertDate,ModifiedDate,accm_txn_create_time,txn_process_time_hours,ReviewSK
21/05/2024 21:06,645,31/08/2024,19/09/2024,93.96,5,469.8,106,Smith-Thomas Hotel,31/08/2024,19/09/2024,21/05/2024 18:25,2.68,1215
10/02/2025 16:38,646,19/08/2024,14/09/2024,388.09,4,1552.36,103,Allison Ltd Hotel,19/08/2024,14/09/2024,10/02/2025 12:39,3.99,1467
10/04/2024 13:20,647,02/02/2024,07/02/2024,141.22,3,423.66,104,"Chang, Ross and Carpenter Hotel",02/02/2024,07/02/2024,10/04/2024 08:45,4.59,1326
26/02/2025 00:06,648,08/02/2024,04/03/2024,261.56,1,261.56,103,Byrd PLC Hotel,08/02/2024,04/03/2024,25/02/2025 22:50,1.27,1383
27/01/2024 12:03,649,27/03/2024,19/04/2024,475.62,5,2378.1,116,Martinez-Lynch Hotel,27/03/2024,19/04/2024,27/01/2024 08:18,3.75,1338
21/01/2025 02:25,650,19/06/2024,17/07/2024,125.68,5,628.4,114,Dunlap-Smith Hotel,19/06/2024,17/07/2024,20/01/2025 21:05,5.33,1323
11/07/2024 12:46,651,26/12/2024,22/01/2025,477.51,2,955.02,114,Hansen Group Hotel,26/12/2024,22/01/2025,11/07/2024 10:02,2.74,1845
21/02/2024 09:05,652,18/04/2024,15/05/2024,479.38,5,2396.9,118,Henson-Rice Hotel,18/04/2024,15/05/2024,21/02/2024 06:45,2.34,1979
07/12/2024 09:03,653,03/03/2024,19/03/2024,472.57,5,2362.85,107,"Wilson, Martinez and Moon Hotel",03/03/2024,19/03/2024,07/12/2024 08:02,1.01,1184
08/03/2025 05:26,654,29/11/2024,10/12/2024,201.78,5,1008.9,116,Martin LLC Hotel,29/11/2024,10/12/2024,08/03/2025 01:04,4.37,1102
30/04/2024 08:04,655,17/09/2024,18/09/2024,436.42,5,2182.1,117,"Martinez, Townsend and Malone Hotel",17/09/2024,18/09/2024,30/04/2024 03:15,4.83,1390
03/05/2024 01:32,656,24/04/2024,19/05/2024,480.58,1,480.58,117,"Sullivan, Bell and Shelton Hotel",24/04/2024,19/05/2024,02/05/2024 21:06,4.43,1660
30/01/2024 14:20,657,21/06/2024,18/07/2024,147.53,1,147.53,103,"George, Greene and Waters Hotel",21/06/2024,18/07/2024,30/01/2024 09:13,5.12,1504
03/02/2024 07:04,658,27/05/2024,09/06/2024,69.72,1,69.72,116,Russell-Harris Hotel,27/05/2024,09/06/2024,03/02/2024 01:33,5.52,1030
05/04/2025 03:07,659,12/04/2025,19/04/2025,343.75,2,687.5,114,Young-Diaz Hotel,12/04/2025,19/04/2025,04/04/2025 22:22,4.74,1369
12/06/2024 02:35,660,11/09/2024,06/10/2024,50.93,2,101.86,119,Williams PLC Hotel,11/09/2024,06/10/2024,11/06/2024 20:53,5.7,1273
19/05/2024 20:30,661,07/02/2025,09/03/2025,477.59,4,1910.36,101,Beltran-Washington Hotel,07/02/2025,09/03/2025,19/05/2024 18:54,1.6,1547
26/05/2024 07:24,662,24/03/2024,29/03/2024,201.93,4,807.72,111,Proctor Ltd Hotel,24/03/2024,29/03/2024,26/05/2024 03:42,3.7,1652
24/11/2024 13:38,663,03/08/2024,26/08/2024,312.46,2,624.92,108,Brown-Peterson Hotel,03/08/2024,26/08/2024,24/11/2024 12:16,1.37,1688
12/10/2024 08:47,664,11/11/2024,17/11/2024,53.16,1,53.16,111,"Jackson, Anderson and Jones Hotel",11/11/2024,17/11/2024,12/10/2024 04:30,4.29,1682
12/08/2024 11:40,665,21/11/2024,01/12/2024,261.86,2,523.72,115,Cohen LLC Hotel,21/11/2024,01/12/2024,12/08/2024 07:44,3.94,1948
07/06/2024 20:28,666,29/11/2024,09/12/2024,201.88,1,201.88,104,Estrada PLC Hotel,29/11/2024,09/12/2024,07/06/2024 16:25,4.05,1740
26/06/2024 18:07,667,15/09/2024,21/09/2024,451.58,2,903.16,117,"Lewis, Stevenson and Robles Hotel",15/09/2024,21/09/2024,26/06/2024 12:59,5.14,1478
27/03/2024 22:34,668,13/07/2024,17/07/2024,151,4,604,112,"Lawrence, Ward and Thompson Hotel",13/07/2024,17/07/2024,27/03/2024 20:07,2.45,1468
26/07/2024 12:26,669,09/12/2024,31/12/2024,489.77,1,489.77,105,"Davidson, Martinez and Butler Hotel",09/12/2024,31/12/2024,26/07/2024 08:03,4.39,1843
22/03/2024 15:06,670,03/10/2024,10/10/2024,99.46,4,397.84,114,Lopez Ltd Hotel,03/10/2024,10/10/2024,22/03/2024 09:45,5.34,1654
30/09/2024 01:43,671,17/03/2025,23/03/2025,167.11,5,835.55,117,Flores Ltd Hotel,17/03/2025,23/03/2025,29/09/2024 22:33,3.17,1928
12/02/2024 11:35,672,26/11/2024,28/11/2024,94.61,3,283.83,113,Mcdonald-Moore Hotel,26/11/2024,28/11/2024,12/02/2024 07:40,3.91,1975
05/04/2024 03:57,673,02/12/2024,19/12/2024,444.74,5,2223.7,116,Gomez and Sons Hotel,02/12/2024,19/12/2024,05/04/2024 00:04,3.89,1399
31/03/2024 15:48,674,29/07/2024,04/08/2024,294.98,3,884.94,112,"Fleming, Wallace and Atkins Hotel",29/07/2024,04/08/2024,31/03/2024 13:25,2.38,1408
05/04/2025 12:07,675,20/11/2024,20/12/2024,279.2,4,1116.8,106,Smith-Washington Hotel,20/11/2024,20/12/2024,05/04/2025 09:42,2.41,1582
18/07/2024 01:53,676,20/07/2024,19/08/2024,473.54,3,1420.62,120,"Hess, Kelly and Smith Hotel",20/07/2024,19/08/2024,17/07/2024 23:50,2.05,1269
19/04/2025 14:41,677,15/05/2024,09/06/2024,390.79,1,390.79,113,Johnson and Sons Hotel,15/05/2024,09/06/2024,19/04/2025 08:55,5.77,1381
30/12/2024 06:04,678,28/04/2025,22/05/2025,482.49,5,2412.45,118,Simmons Inc Hotel,28/04/2025,22/05/2025,30/12/2024 04:17,1.79,1173
19/08/2024 10:18,679,11/02/2024,25/02/2024,127.36,5,636.8,115,"Boyd, Hopkins and Huff Hotel",11/02/2024,25/02/2024,19/08/2024 06:15,4.05,1008
09/02/2025 00:43,680,03/06/2024,26/06/2024,470.41,2,940.82,111,"Guerrero, Foster and Price Hotel",03/06/2024,26/06/2024,08/02/2025 21:18,3.41,1700
29/01/2024 23:02,681,07/02/2025,16/02/2025,291.28,4,1165.12,115,"Velasquez, Washington and Anderson Hotel",07/02/2025,16/02/2025,29/01/2024 18:42,4.33,1510
29/03/2025 21:06,682,03/07/2024,27/07/2024,308.16,1,308.16,112,Morse-Wall Hotel,03/07/2024,27/07/2024,29/03/2025 16:05,5.02,1230
07/04/2024 01:43,683,16/09/2024,28/09/2024,134.13,4,536.52,112,Jackson-West Hotel,16/09/2024,28/09/2024,06/04/2024 20:44,4.98,1287
26/04/2025 00:05,684,27/06/2024,22/07/2024,351.37,2,702.74,104,Harris Inc Hotel,27/06/2024,22/07/2024,25/04/2025 19:32,4.55,1073
08/03/2025 14:51,685,10/01/2024,03/02/2024,124.12,3,372.36,103,Fitzgerald LLC Hotel,10/01/2024,03/02/2024,08/03/2025 09:32,5.32,1906
11/08/2024 08:07,686,24/03/2025,01/04/2025,188.46,1,188.46,114,Martinez Group Hotel,24/03/2025,01/04/2025,11/08/2024 04:23,3.73,1936
29/10/2024 07:09,687,29/06/2024,21/07/2024,269.86,2,539.72,108,"Humphrey, Mcpherson and Mitchell Hotel",29/06/2024,21/07/2024,29/10/2024 02:11,4.97,1765
10/07/2024 09:36,688,04/10/2024,13/10/2024,474.06,3,1422.18,101,Martinez-Garza Hotel,04/10/2024,13/10/2024,10/07/2024 07:44,1.86,1945
07/03/2025 11:03,689,20/02/2024,21/02/2024,243.7,2,487.4,103,"Reed, Smith and Salas Hotel",20/02/2024,21/02/2024,07/03/2025 07:00,4.04,1648
13/05/2024 03:41,690,13/10/2024,22/10/2024,225.28,3,675.84,118,"Hill, Bennett and Lam Hotel",13/10/2024,22/10/2024,13/05/2024 00:28,3.22,1096
02/05/2024 11:04,691,11/01/2024,14/01/2024,217.27,4,869.08,105,Galloway-Warner Hotel,11/01/2024,14/01/2024,02/05/2024 08:37,2.45,1790
23/11/2024 12:14,692,06/02/2025,19/02/2025,330.01,4,1320.04,105,Aguilar PLC Hotel,06/02/2025,19/02/2025,23/11/2024 06:43,5.53,1285
17/01/2025 12:51,693,01/12/2024,29/12/2024,152.36,3,457.08,120,Vasquez PLC Hotel,01/12/2024,29/12/2024,17/01/2025 09:55,2.94,1614
12/03/2025 11:56,694,31/03/2024,21/04/2024,350.41,2,700.82,117,Ramos-Case Hotel,31/03/2024,21/04/2024,12/03/2025 10:42,1.23,1510
20/02/2025 15:40,695,20/08/2024,14/09/2024,284.68,1,284.68,118,Hernandez-Wilson Hotel,20/08/2024,14/09/2024,20/02/2025 11:59,3.69,1898
27/04/2025 07:34,696,29/12/2024,29/12/2024,281.89,4,1127.56,117,Matthews-Perez Hotel,29/12/2024,29/12/2024,27/04/2025 05:08,2.44,1690
27/05/2024 22:56,697,21/11/2024,10/12/2024,324.44,4,1297.76,109,Mcgee-Richardson Hotel,21/11/2024,10/12/2024,27/05/2024 17:14,5.7,1881
05/03/2024 08:50,698,04/01/2024,10/01/2024,494.75,1,494.75,117,Campos-Myers Hotel,04/01/2024,10/01/2024,05/03/2024 07:09,1.67,1582
07/04/2024 03:51,699,24/01/2024,08/02/2024,197.92,1,197.92,115,Vega-Johnson Hotel,24/01/2024,08/02/2024,06/04/2024 23:24,4.44,1190
27/08/2024 10:53,700,09/04/2025,24/04/2025,357.04,5,1785.2,115,Williams-Brown Hotel,09/04/2025,24/04/2025,27/08/2024 05:23,5.5,1006
07/04/2024 04:18,701,27/03/2025,27/03/2025,454.02,4,1816.08,112,Gutierrez Group Hotel,27/03/2025,27/03/2025,06/04/2024 22:55,5.38,1199
24/09/2024 12:55,702,17/05/2024,27/05/2024,110.8,3,332.4,114,"Burns, Jennings and Fisher Hotel",17/05/2024,27/05/2024,24/09/2024 08:46,4.16,1307
29/12/2024 08:24,703,24/10/2024,22/11/2024,309.22,1,309.22,118,Miller Inc Hotel,24/10/2024,22/11/2024,29/12/2024 03:20,5.07,1222
25/04/2024 18:04,704,13/03/2024,22/03/2024,400.84,4,1603.36,114,"Romero, Taylor and Peterson Hotel",13/03/2024,22/03/2024,25/04/2024 16:56,1.13,1196
20/01/2024 06:49,705,19/06/2024,24/06/2024,101.66,2,203.32,108,Wagner Inc Hotel,19/06/2024,24/06/2024,20/01/2024 01:38,5.18,1298
31/08/2024 10:13,706,15/01/2024,21/01/2024,412.94,1,412.94,117,Evans-Johnson Hotel,15/01/2024,21/01/2024,31/08/2024 04:39,5.56,1909
20/02/2024 09:40,707,20/08/2024,19/09/2024,307.58,3,922.74,119,Williams-Allen Hotel,20/08/2024,19/09/2024,20/02/2024 06:13,3.45,1568
15/12/2024 06:43,708,08/01/2025,25/01/2025,399.24,2,798.48,111,Smith Group Hotel,08/01/2025,25/01/2025,15/12/2024 01:20,5.39,1614
11/04/2024 18:38,709,05/05/2024,05/05/2024,268.47,5,1342.35,115,"Berry, Brooks and Christensen Hotel",05/05/2024,05/05/2024,11/04/2024 13:12,5.44,1820
23/02/2025 22:03,710,28/03/2025,26/04/2025,387.95,2,775.9,106,Blair-Sexton Hotel,28/03/2025,26/04/2025,23/02/2025 17:36,4.45,1755
19/07/2024 09:44,711,10/05/2024,24/05/2024,254.9,2,509.8,108,Garner and Sons Hotel,10/05/2024,24/05/2024,19/07/2024 04:41,5.06,1702
18/09/2024 08:14,712,18/06/2024,12/07/2024,435.88,3,1307.64,111,Townsend Group Hotel,18/06/2024,12/07/2024,18/09/2024 03:08,5.11,1510
20/04/2024 20:54,713,05/05/2024,08/05/2024,246.46,4,985.84,106,Arnold-Brown Hotel,05/05/2024,08/05/2024,20/04/2024 19:29,1.42,1397
09/07/2024 14:22,714,14/09/2024,07/10/2024,139.45,1,139.45,115,Robinson Group Hotel,14/09/2024,07/10/2024,09/07/2024 10:05,4.28,1070
12/06/2024 03:32,715,03/09/2024,13/09/2024,398.39,2,796.78,104,Miller-Garcia Hotel,03/09/2024,13/09/2024,11/06/2024 21:46,5.76,1568
15/07/2024 03:01,716,28/01/2025,15/02/2025,195.73,3,587.19,119,Miller-Ramirez Hotel,28/01/2025,15/02/2025,15/07/2024 01:16,1.75,1213
06/06/2024 10:41,717,26/04/2025,30/04/2025,493.91,3,1481.73,108,Bauer-Griffin Hotel,26/04/2025,30/04/2025,06/06/2024 06:01,4.66,1933
21/03/2024 21:40,718,07/04/2024,24/04/2024,107.07,4,428.28,104,"Bentley, Phillips and Pham Hotel",07/04/2024,24/04/2024,21/03/2024 17:03,4.62,1754
12/02/2025 01:32,719,05/02/2024,05/02/2024,413.47,4,1653.88,108,"Barton, Robinson and Williams Hotel",05/02/2024,05/02/2024,11/02/2025 23:08,2.4,1821
04/03/2024 19:59,720,13/02/2025,23/02/2025,67.19,2,134.38,120,Moran-Yates Hotel,13/02/2025,23/02/2025,04/03/2024 16:48,3.17,1514
24/10/2024 19:59,721,08/11/2024,29/11/2024,167.11,4,668.44,111,Scott Group Hotel,08/11/2024,29/11/2024,24/10/2024 16:47,3.19,1570
02/04/2025 20:07,722,19/09/2024,29/09/2024,189.86,4,759.44,102,Diaz PLC Hotel,19/09/2024,29/09/2024,02/04/2025 18:43,1.39,1278
19/10/2024 08:59,723,18/05/2024,06/06/2024,475.55,3,1426.65,116,"Greene, Mann and Foley Hotel",18/05/2024,06/06/2024,19/10/2024 03:53,5.09,1453
29/04/2024 16:04,724,24/02/2024,06/03/2024,89.72,3,269.16,103,Sandoval-Scott Hotel,24/02/2024,06/03/2024,29/04/2024 13:59,2.08,1732
21/09/2024 10:02,725,12/07/2024,17/07/2024,346.45,5,1732.25,101,Conner-Mclaughlin Hotel,12/07/2024,17/07/2024,21/09/2024 06:41,3.35,1003
24/01/2024 03:00,726,25/01/2024,19/02/2024,482.18,2,964.36,103,Kelly Ltd Hotel,25/01/2024,19/02/2024,23/01/2024 22:38,4.37,1022
24/05/2024 08:41,727,02/06/2024,14/06/2024,185.29,1,185.29,101,"Mendez, Williams and Douglas Hotel",02/06/2024,14/06/2024,24/05/2024 03:20,5.35,1359
10/08/2024 07:17,728,23/01/2025,22/02/2025,444.67,4,1778.68,106,"Bird, King and Robinson Hotel",23/01/2025,22/02/2025,10/08/2024 05:33,1.73,1853
22/03/2024 13:37,729,04/03/2024,06/03/2024,213.08,2,426.16,109,Martinez LLC Hotel,04/03/2024,06/03/2024,22/03/2024 08:34,5.04,1671
13/04/2024 00:26,730,28/03/2024,10/04/2024,137.29,2,274.58,103,"Rosario, Flores and Griffin Hotel",28/03/2024,10/04/2024,12/04/2024 19:54,4.53,1670
27/11/2024 13:02,731,02/09/2024,17/09/2024,117.05,3,351.15,117,Dunn LLC Hotel,02/09/2024,17/09/2024,27/11/2024 11:16,1.77,1306
31/03/2025 10:18,732,11/07/2024,06/08/2024,297.12,3,891.36,119,"Schneider, Smith and Hunter Hotel",11/07/2024,06/08/2024,31/03/2025 06:54,3.39,1413
02/02/2024 05:55,733,15/02/2025,16/03/2025,375.39,1,375.39,104,Ochoa Ltd Hotel,15/02/2025,16/03/2025,02/02/2024 00:08,5.78,1652
23/02/2025 22:50,734,17/03/2024,23/03/2024,450.63,2,901.26,117,Chandler-Peterson Hotel,17/03/2024,23/03/2024,23/02/2025 20:59,1.85,1552
26/11/2024 12:31,735,29/07/2024,15/08/2024,174.97,3,524.91,119,Williams-Vincent Hotel,29/07/2024,15/08/2024,26/11/2024 09:30,3.01,1456
09/07/2024 01:32,736,16/05/2024,05/06/2024,490.47,5,2452.35,104,Ayers Ltd Hotel,16/05/2024,05/06/2024,08/07/2024 22:13,3.32,1184
13/12/2024 04:49,737,02/03/2025,21/03/2025,50.27,2,100.54,117,Brown-Taylor Hotel,02/03/2025,21/03/2025,13/12/2024 01:49,2.99,1768
08/10/2024 07:05,738,03/04/2025,11/04/2025,163.17,5,815.85,113,Blake-Harris Hotel,03/04/2025,11/04/2025,08/10/2024 05:05,1.99,1694
19/08/2024 16:08,739,11/02/2024,01/03/2024,482.11,4,1928.44,112,Gentry-Jones Hotel,11/02/2024,01/03/2024,19/08/2024 12:00,4.13,1311
21/08/2024 13:03,740,03/02/2025,06/02/2025,355.83,3,1067.49,119,"Osborn, Hobbs and Graves Hotel",03/02/2025,06/02/2025,21/08/2024 10:08,2.91,1762
24/09/2024 01:18,741,12/11/2024,12/12/2024,88.09,5,440.45,109,Marsh and Sons Hotel,12/11/2024,12/12/2024,23/09/2024 20:26,4.87,1725
25/03/2025 20:47,742,20/03/2024,09/04/2024,336.42,5,1682.1,106,"Barnes, Fuentes and Hartman Hotel",20/03/2024,09/04/2024,25/03/2025 19:17,1.51,1749
17/03/2024 15:59,743,29/08/2024,30/08/2024,439.72,5,2198.6,103,Turner Ltd Hotel,29/08/2024,30/08/2024,17/03/2024 14:37,1.37,1626
12/02/2025 01:41,744,05/04/2025,19/04/2025,264.2,1,264.2,103,Grimes-Salinas Hotel,05/04/2025,19/04/2025,11/02/2025 21:28,4.22,1828
19/04/2024 08:09,745,26/08/2024,03/09/2024,261.28,4,1045.12,117,Garcia Group Hotel,26/08/2024,03/09/2024,19/04/2024 03:13,4.93,1280
01/07/2024 18:25,746,24/04/2025,10/05/2025,407.2,3,1221.6,107,Murphy-Byrd Hotel,24/04/2025,10/05/2025,01/07/2024 14:25,3.99,1046
20/02/2025 10:47,747,03/01/2025,15/01/2025,416.24,4,1664.96,102,Walker-Martin Hotel,03/01/2025,15/01/2025,20/02/2025 09:38,1.14,1773
05/01/2025 20:28,748,23/12/2024,06/01/2025,310.71,1,310.71,110,Reyes-Pena Hotel,23/12/2024,06/01/2025,05/01/2025 17:58,2.5,1573
14/02/2024 18:36,749,09/04/2024,19/04/2024,160.72,5,803.6,103,Obrien-Jacobson Hotel,09/04/2024,19/04/2024,14/02/2024 14:05,4.51,1648
11/02/2024 02:37,750,07/07/2024,24/07/2024,226.18,2,452.36,101,Garrison Ltd Hotel,07/07/2024,24/07/2024,11/02/2024 00:12,2.41,1616
02/04/2025 16:11,751,19/01/2024,11/02/2024,102.32,4,409.28,102,Elliott-Jackson Hotel,19/01/2024,11/02/2024,02/04/2025 13:38,2.56,1817
18/08/2024 05:26,752,17/01/2024,18/01/2024,102.82,3,308.46,104,"Fields, Green and Schwartz Hotel",17/01/2024,18/01/2024,18/08/2024 03:56,1.5,1654
13/02/2025 01:52,753,18/03/2024,10/04/2024,282.36,2,564.72,105,Owens Inc Hotel,18/03/2024,10/04/2024,12/02/2025 21:17,4.59,1220
16/05/2024 10:27,754,28/08/2024,21/09/2024,410.08,3,1230.24,110,"Jones, Rodriguez and Weiss Hotel",28/08/2024,21/09/2024,16/05/2024 08:15,2.21,1499
29/06/2024 08:53,755,25/01/2025,06/02/2025,361.77,1,361.77,110,Lowe-Bishop Hotel,25/01/2025,06/02/2025,29/06/2024 05:39,3.23,1266
16/02/2024 01:22,756,16/04/2025,01/05/2025,331.87,2,663.74,119,Hawkins and Sons Hotel,16/04/2025,01/05/2025,15/02/2024 22:14,3.13,1896
14/08/2024 16:11,757,09/02/2025,17/02/2025,222.15,5,1110.75,118,Stanley-Curtis Hotel,09/02/2025,17/02/2025,14/08/2024 10:22,5.81,1768
07/10/2024 12:24,758,08/02/2025,02/03/2025,297.96,5,1489.8,114,Mendoza-Weaver Hotel,08/02/2025,02/03/2025,07/10/2024 11:22,1.04,1096
23/11/2024 11:58,759,26/03/2024,24/04/2024,428.9,1,428.9,101,Freeman-Anderson Hotel,26/03/2024,24/04/2024,23/11/2024 06:03,5.91,1536
23/09/2024 20:59,760,28/07/2024,15/08/2024,264.5,3,793.5,116,Watkins-Johnson Hotel,28/07/2024,15/08/2024,23/09/2024 18:32,2.44,1148
08/06/2024 17:35,761,21/01/2024,16/02/2024,364.54,1,364.54,109,Jones-Glenn Hotel,21/01/2024,16/02/2024,08/06/2024 15:14,2.34,1914
13/01/2024 10:46,762,08/07/2024,14/07/2024,342.47,3,1027.41,105,Doyle LLC Hotel,08/07/2024,14/07/2024,13/01/2024 05:50,4.94,1941
15/01/2025 05:05,763,25/04/2025,11/05/2025,159.3,3,477.9,114,Kim-Patel Hotel,25/04/2025,11/05/2025,15/01/2025 02:27,2.63,1129
02/03/2025 20:43,764,16/02/2024,29/02/2024,458.17,2,916.34,108,"Burgess, King and Williamson Hotel",16/02/2024,29/02/2024,02/03/2025 18:13,2.49,1663
07/03/2025 15:20,765,13/03/2024,21/03/2024,380.71,2,761.42,118,Patrick-Weeks Hotel,13/03/2024,21/03/2024,07/03/2025 11:59,3.35,1263
13/08/2024 01:33,766,21/08/2024,24/08/2024,173.76,1,173.76,113,"Adams, Gallegos and Richardson Hotel",21/08/2024,24/08/2024,12/08/2024 21:51,3.7,1962
07/03/2025 04:00,767,01/02/2025,07/02/2025,437.3,1,437.3,104,Williams PLC Hotel,01/02/2025,07/02/2025,07/03/2025 02:55,1.08,1890
22/06/2024 13:51,768,18/04/2025,01/05/2025,140.36,1,140.36,117,Simpson-Jackson Hotel,18/04/2025,01/05/2025,22/06/2024 10:55,2.93,1941
07/07/2024 17:28,769,10/08/2024,24/08/2024,171.92,2,343.84,103,"Beasley, Guzman and Smith Hotel",10/08/2024,24/08/2024,07/07/2024 11:32,5.93,1944
17/05/2024 11:49,770,09/12/2024,12/12/2024,181.9,4,727.6,109,"Burton, Holland and Foster Hotel",09/12/2024,12/12/2024,17/05/2024 09:35,2.23,1729
21/02/2024 00:55,771,06/01/2024,05/02/2024,224.01,5,1120.05,118,Waters and Sons Hotel,06/01/2024,05/02/2024,20/02/2024 22:06,2.82,1054
31/12/2024 21:49,772,30/03/2024,13/04/2024,456.16,5,2280.8,113,Norton PLC Hotel,30/03/2024,13/04/2024,31/12/2024 20:48,1.02,1205
31/07/2024 18:13,773,12/02/2025,09/03/2025,464.64,1,464.64,102,Sanchez-Mcclure Hotel,12/02/2025,09/03/2025,31/07/2024 14:47,3.43,1608
26/05/2024 13:52,774,09/04/2025,24/04/2025,340.46,3,1021.38,117,"Morales, Rojas and Robinson Hotel",09/04/2025,24/04/2025,26/05/2024 08:35,5.29,1429
10/03/2025 12:10,775,01/01/2025,09/01/2025,305.82,1,305.82,106,"Huynh, Villegas and Hernandez Hotel",01/01/2025,09/01/2025,10/03/2025 09:57,2.21,1458
19/07/2024 21:19,776,02/05/2024,30/05/2024,85.51,2,171.02,112,Wilcox-Gray Hotel,02/05/2024,30/05/2024,19/07/2024 16:18,5.01,1690
01/06/2024 00:18,777,12/10/2024,28/10/2024,82.04,3,246.12,101,Cox-Ortiz Hotel,12/10/2024,28/10/2024,31/05/2024 18:37,5.69,1919
02/05/2024 09:11,778,17/03/2025,25/03/2025,172.52,4,690.08,119,Snyder Group Hotel,17/03/2025,25/03/2025,02/05/2024 07:47,1.4,1831
11/04/2024 00:36,779,24/03/2025,17/04/2025,93.29,1,93.29,116,"Williams, Watson and Lynch Hotel",24/03/2025,17/04/2025,10/04/2024 23:02,1.56,1189
21/09/2024 16:27,780,09/03/2025,25/03/2025,257.7,5,1288.5,105,"Smith, Allen and Simmons Hotel",09/03/2025,25/03/2025,21/09/2024 10:27,6,1775
11/03/2025 23:07,781,25/12/2024,05/01/2025,213.48,1,213.48,102,Davidson-Hall Hotel,25/12/2024,05/01/2025,11/03/2025 18:38,4.49,1773
06/08/2024 19:25,782,19/07/2024,07/08/2024,249.4,4,997.6,105,Vasquez Group Hotel,19/07/2024,07/08/2024,06/08/2024 14:51,4.57,1007
18/04/2025 13:03,783,30/01/2024,18/02/2024,162.31,2,324.62,106,"Williams, Hamilton and Lyons Hotel",30/01/2024,18/02/2024,18/04/2025 08:08,4.91,1111
23/12/2024 07:46,784,23/09/2024,26/09/2024,247.56,5,1237.8,107,"Wolfe, Medina and Lee Hotel",23/09/2024,26/09/2024,23/12/2024 05:08,2.64,1722
20/06/2024 14:28,785,19/02/2024,16/03/2024,140.95,3,422.85,108,Clark-Stevens Hotel,19/02/2024,16/03/2024,20/06/2024 11:47,2.68,1298
26/04/2024 13:04,786,21/07/2024,11/08/2024,451.05,1,451.05,120,Brown-Blevins Hotel,21/07/2024,11/08/2024,26/04/2024 08:46,4.29,1457
02/06/2024 12:17,787,27/04/2025,04/05/2025,470.75,1,470.75,112,"Black, Garrison and Rodriguez Hotel",27/04/2025,04/05/2025,02/06/2024 06:30,5.78,1030
16/11/2024 03:52,788,30/11/2024,11/12/2024,465.51,1,465.51,102,Marks-Clements Hotel,30/11/2024,11/12/2024,16/11/2024 00:27,3.41,1311
25/12/2024 19:51,789,19/02/2024,11/03/2024,321.73,5,1608.65,108,Fernandez and Sons Hotel,19/02/2024,11/03/2024,25/12/2024 15:22,4.49,1117
02/02/2025 09:49,790,13/01/2025,15/01/2025,310.88,4,1243.52,103,Jordan-Jones Hotel,13/01/2025,15/01/2025,02/02/2025 08:16,1.55,1393
14/07/2024 15:11,791,12/04/2025,29/04/2025,258.45,4,1033.8,101,"Valenzuela, Reese and Douglas Hotel",12/04/2025,29/04/2025,14/07/2024 10:28,4.72,1680
27/04/2024 14:49,792,05/04/2024,12/04/2024,421.92,1,421.92,114,"Carlson, Lopez and Gonzalez Hotel",05/04/2024,12/04/2024,27/04/2024 11:53,2.94,1546
16/10/2024 14:08,793,26/01/2024,22/02/2024,187.67,2,375.34,116,Rivera PLC Hotel,26/01/2024,22/02/2024,16/10/2024 11:31,2.62,1291
07/06/2024 15:41,794,14/06/2024,05/07/2024,420.76,2,841.52,101,Henderson-Williams Hotel,14/06/2024,05/07/2024,07/06/2024 11:06,4.59,1253
21/03/2025 11:18,795,18/07/2024,17/08/2024,277.6,1,277.6,102,Hamilton LLC Hotel,18/07/2024,17/08/2024,21/03/2025 07:39,3.65,1676
25/04/2024 07:23,796,17/11/2024,05/12/2024,326.25,1,326.25,107,Gonzalez-Walker Hotel,17/11/2024,05/12/2024,25/04/2024 01:54,5.48,1173
08/10/2024 22:01,797,22/09/2024,14/10/2024,340.16,1,340.16,116,"Williams, King and Martinez Hotel",22/09/2024,14/10/2024,08/10/2024 16:29,5.53,1080
05/04/2025 06:14,798,04/03/2025,09/03/2025,171.36,1,171.36,104,Goodman Ltd Hotel,04/03/2025,09/03/2025,05/04/2025 00:48,5.43,1394
29/06/2024 20:19,799,24/01/2025,17/02/2025,77.72,5,388.6,106,Bennett and Sons Hotel,24/01/2025,17/02/2025,29/06/2024 16:38,3.69,1884
04/12/2024 23:37,800,16/11/2024,02/12/2024,483.45,4,1933.8,106,"Ochoa, Wilson and Krueger Hotel",16/11/2024,02/12/2024,04/12/2024 20:23,3.24,1730
14/10/2024 21:54,801,04/07/2024,20/07/2024,406.36,2,812.72,105,Rhodes-Martin Hotel,04/07/2024,20/07/2024,14/10/2024 20:49,1.08,1568
22/01/2025 01:43,802,08/09/2024,25/09/2024,352.03,5,1760.15,104,Sanders Inc Hotel,08/09/2024,25/09/2024,21/01/2025 21:38,4.08,1636
03/03/2024 20:05,803,06/01/2024,25/01/2024,391.87,3,1175.61,118,"Hall, Hall and Bridges Hotel",06/01/2024,25/01/2024,03/03/2024 16:26,3.64,1661
14/09/2024 21:21,804,28/01/2024,26/02/2024,221.69,4,886.76,111,"Baker, Martin and White Hotel",28/01/2024,26/02/2024,14/09/2024 19:02,2.32,1770
10/04/2025 08:05,805,05/02/2025,15/02/2025,154.07,3,462.21,118,Lopez Ltd Hotel,05/02/2025,15/02/2025,10/04/2025 06:40,1.43,1704
